czujnik1,26.17, czujnik2,43.37, czujnik3,40.39
czujnik1,42.74, czujnik2,41.80, czujnik3,24.68
czujnik1,26.17, czujnik2,43.37, czujnik3,40.39
czujnik1,42.74, czujnik2,41.80, czujnik3,24.68
czujnczujnik1,40.54, czujnik2,42.07, czujnik3,25.09
czujnik1,40.20, czujnik2,50.87, czujnik3,39.80
czujnik1,41.26, czujnik2,52.59, czujnik3,39.91
czujnik1,40.85, czujnik2,42.09, czujnik3,39.88
czujnik1,41.72, czujnik2,42.47, czujnik3,23.66
czujnik1,40.75, czujnik2,47.98, czujnik3,39.54
czujnik1,25.24, czujnik2,41.75, czujnik3,24.35
czujnik1,40.63, czujnik2,41.73, czujnik3,24.35
czujnik1,41.34, czujnik2,43.37, czujnik3,39.56
czujnik1,41.92, czujnik2,41.75, czujnik3,39.66
czujnik1,41.39, czujnik2,43.55, czujnik3,39.66
czujnik1,41.33, czujnik2,41.62, czujnik3,39.66
czujnik1,40.97, czujnik2,42.19, czujnik3,39.56
czujnik1,41.45, czujnik2,41.73, czujnik3,40.07
czujnik1,40.51, czujnik2,41.41, czujnik3,39.68
czujnik1,41.33, czujnik2,41.67, czujnik3,23.93
czujnik1,0.00, czujnik2,52.99, czujnik3,23.49
czujnik1,40.58, czujnik2,41.60, czujnik3,24.12
czujnik1,41.65, czujnik2,42.77, czujnik3,24.63
czujnik1,40.87, czujnik2,43.44, czujnik3,39.42
czujnik1,40.80, czujnik2,42.89, czujnik3,40.07
czujnik1,41.04, czujnik2,56.75, czujnik3,23.95
czujnik1,45.03, czujnik2,42.19, czujnik3,24.66
czujnik1,43.03, czujnik2,41.72, czujnik3,39.91
czujnik1,40.56, czujnik2,43.95, czujnik3,23.93
czujnik1,44.61, czujnik2,41.29, czujnik3,24.35
czujnik1,2286.72, czujnik2,41.65, czujnik3,24.76
czujnik1,42.19, czujnik2,45.03, czujnik3,24.12
czujnik1,41.28, czujnik2,45.95, czujnik3,24.22
czujnik1,227.81, czujnik2,42.14, czujnik3,23.42
czujnik1,42.23, czujnik2,42.26, czujnik3,25.20
czujnik1,42.16, czujnik2,42.11, czujnik3,24.76
czujnik1,42.16, czujnik2,41.38, czujnik3,40.02
czujnik1,24.83, czujnik2,42.14, czujnik3,25.63
czujnik1,41.39, czujnik2,45.58, czujnik3,24.23
czujnik1,41.80, czujnik2,41.39, czujnik3,24.66
czujnik1,40.95, czujnik2,42.24, czujnik3,24.76
czujnik1,41.12, czujnik2,41.22, czujnik3,25.19
czujnik1,24.52, czujnik2,41.65, czujnik3,39.54
czujnik1,45.12, czujnik2,43.42, czujnik3,23.83
czujnik1,24.83, czujnik2,42.13, czujnik3,40.02
czujnik1,40.92, czujnik2,43.03, czujnik3,39.66
czujnik1,42.30, czujnik2,41.55, czujnik3,39.93
czujnik1,42.21, czujnik2,41.82, czujnik3,23.81
czujnik1,41.38, czujnik2,0.00, czujnik3,23.91
czujnik1,51.60, czujnik2,50.97, czujnik3,39.93
czujnik1,41.24, czujnik2,43.10, czujnik3,23.91
czujnik1,41.79, czujnik2,42.19, czujnik3,23.40
czujnik1,42.67, czujnik2,42.30, czujnik3,40.02
czujnik1,41.04, czujnik2,42.84, czujnik3,23.81
czujnik1,41.97, czujnik2,42.98, czujnik3,25.92
czujnik1,41.70, czujnik2,41.84, czujnik3,24.78
czujnik1,41.38, czujnik2,42.13, czujnik3,40.07
czujnik1,41.48, czujnik2,46.41, czujnik3,24.68
czujnik1,41.48, czujnik2,43.10, czujnik3,24.76
czujnik1,43.40, czujnik2,44.78, czujnik3,23.50
czujnik1,0.00, czujnik2,50.88, czujnik3,39.97
czujnik1,40.48, czujnik2,41.70, czujnik3,24.54
czujnik1,40.34, czujnik2,42.40, czujnik3,39.64
czujnik1,40.60, czujnik2,42.30, czujnik3,24.35
czujnik1,40.65, czujnik2,42.98, czujnik3,39.97
czujnik1,40.61, czujnik2,46.51, czujnik3,24.35
czujnik1,40.43, czujnik2,49.64, czujnik3,24.76
czujnik1,203.55, czujnik2,53.72, czujnik3,24.25
czujnik1,43.88, czujnik2,51.33, czujnik3,40.10
czujnik1,40.94, czujnik2,40.94, czujnik3,24.35
czujnik1,41.75, czujnik2,44.74, czujnik3,39.64
czujnik1,41.38, czujnik2,42.50, czujnik3,39.91
czujnik1,41.45, czujnik2,43.95, czujnik3,39.61
czujnik1,42.57, czujnik2,45.22, czujnik3,40.07
czujnik1,40.90, czujnik2,41.29, czujnik3,24.76
czujnik1,41.39, czujnik2,43.37, czujnik3,39.52
czujnik1,42.36, czujnik2,41.34, czujnik3,24.68
czujnik1,45.78, czujnik2,41.73, czujnik3,39.66
czujnik1,40.88, czujnik2,41.68, czujnik3,24.35
czujnik1,40.63, czujnik2,41.65, czujnik3,24.25
czujnik1,41.77, czujnik2,40.97, czujnik3,24.23
czujnik1,40.92, czujnik2,44.34, czujnik3,24.74
czujnik1,41.24, czujnik2,42.55, czujnik3,39.64
czujnik1,41.34, czujnik2,41.73, czujnik3,39.54
czujnik1,40.65, czujnik2,48.95, czujnik3,40.44
czujnik1,40.43, czujnik2,41.73, czujnik3,39.64
czujnik1,41.21, czujnik2,43.42, czujnik3,40.05
czujnik1,24.93, czujnik2,40.92, czujnik3,24.66
czujnik1,41.07, czujnik2,41.39, czujnik3,39.66
czujnik1,40.54, czujnik2,42.13, czujnik3,39.59
czujnik1,25.24, czujnik2,42.60, czujnik3,24.78
czujnik1,41.43, czujnik2,41.28, czujnik3,39.97
czujnik1,40.60, czujnik2,45.20, czujnik3,24.66
czujnik1,41.22, czujnik2,41.41, czujnik3,40.02
czujnik1,46.28, czujnik2,45.10, czujnik3,23.91
czujnik1,24.93, czujnik2,41.58, czujnik3,39.52
czujnik1,40.58, czujnik2,42.23, czujnik3,40.00
czujnik1,40.51, czujnik2,52.55, czujnik3,40.03
czujnik1,42.07, czujnik2,41.70, czujnik3,40.03
czujnik1,43.44, czujnik2,41.73, czujnik3,39.88
czujnik1,44.22, czujnik2,50.03, czujnik3,39.61
czujnik1,40.51, czujnik2,41.79, czujnik3,40.03
czujnik1,40.92, czujnik2,41.72, czujnik3,23.91
czujnik1,43.40, czujnik2,42.53, czujnik3,39.88
czujnik1,42.99, czujnik2,43.50, czujnik3,24.68
czujnik1,24.42, czujnik2,43.16, czujnik3,39.63
czujnik1,111.77, czujnik2,43.44, czujnik3,39.63
czujnik1,40.97, czujnik2,42.09, czujnik3,23.83
czujnik1,41.34, czujnik2,46.41, czujnik3,39.59
czujnik1,40.54, czujnik2,42.99, czujnik3,39.64
czujnik1,263.95, czujnik2,53.81, czujnik3,23.83
czujnik1,44.46, czujnik2,42.16, czujnik3,39.52
czujnik1,41.80, czujnik2,42.70, czujnik3,25.90
czujnik1,41.72, czujnik2,52.14, czujnik3,23.91
czujnik1,42.18, czujnik2,43.08, czujnik3,39.63
czujnik1,43.91, czujnik2,48.93, czujnik3,39.91
czujnik1,41.45, czujnik2,43.47, czujnik3,24.68
czujnik1,41.24, czujnik2,44.80, czujnik3,40.05
czujnik1,41.29, czujnik2,43.84, czujnik3,24.37
czujnik1,41.31, czujnik2,50.03, czujnik3,39.93
czujnik1,41.05, czujnik2,44.68, czujnik3,40.09
czujnik1,40.53, czujnik2,41.72, czujnik3,23.50
czujnik1,40.83, czujnik2,45.56, czujnik3,40.05
czujnik1,40.63, czujnik2,43.78, czujnik3,23.40
czujnik1,41.04, czujnik2,41.82, czujnik3,24.68
czujnik1,43.37, czujnik2,42.24, czujnik3,39.61
czujnik1,45.85, czujnik2,48.93, czujnik3,24.35
czujnik1,44.32, czujnik2,41.73, czujnik3,39.51
czujnik1,41.51, czujnik2,46.43, czujnik3,25.09
czujnik1,40.85, czujnik2,42.18, czujnik3,24.76
czujnik1,40.49, czujnik2,41.72, czujnik3,40.02
czujnik1,40.97, czujnik2,42.62, czujnik3,23.42
czujnik1,41.38, czujnik2,43.54, czujnik3,23.81
czujnik1,41.24, czujnik2,43.11, czujnik3,40.02
czujnik1,42.11, czujnik2,42.96, czujnik3,26.05
czujnik1,25.36, czujnik2,44.29, czujnik3,24.25
czujnik1,41.28, czujnik2,51.31, czujnik3,25.49
